longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_NEAR BAY,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_ISLAND,rooms_per_household,log_population_per_household,bedrooms_per_room
-121.44,38.43,3.0,4.9516,153700.0,0,0,1,0,0,7.338559,1.112881,0.157935
-121.41,38.34,24.0,3.0833,162500.0,0,0,1,0,0,6.420000,2.062295,0.172586
-121.45,38.37,32.0,4.4519,137500.0,0,0,1,0,0,5.787149,0.926678,0.181124
-121.5,38.34,36.0,2.0048,72900.0,0,0,1,0,0,4.734375,0.798703,0.210396
-121.54,38.29,47.0,2.8616,92500.0,0,0,1,0,0,6.403670,1.061225,0.181948
-121.56,38.26,43.0,2.9744,136800.0,0,0,1,0,0,6.070064,1.154354,0.171563
-121.51,38.26,52.0,1.6458,52800.0,0,0,1,0,0,4.292453,0.704871,0.232967
-121.57,38.19,36.0,2.4353,162500.0,0,0,1,0,0,5.717213,1.053912,0.189247
-121.7,38.1,19.0,3.3398,89700.0,0,0,1,0,0,5.409945,0.865288,0.221201
-121.29,36.9,17.0,5.8324,374200.0,0,0,1,0,0,6.457961,1.132037,0.164266
-121.37,36.89,21.0,4.025,293800.0,0,0,1,0,0,5.478936,1.357617,0.191420
-121.47,36.92,27.0,4.6477,265900.0,0,0,1,0,0,6.098214,1.297658,0.203514
-121.53,36.85,23.0,2.6719,193600.0,0,0,1,0,0,5.159754,1.050897,0.215838
-121.51,36.86,36.0,2.625,210000.0,0,0,1,0,0,6.029586,1.270359,0.164868
-121.6,36.88,21.0,4.7813,241500.0,0,1,0,0,0,5.741176,1.140845,0.182670
-121.5,36.81,20.0,4.2333,363300.0,0,0,1,0,0,6.198157,1.214516,0.171004
-121.45,36.86,11.0,3.1375,146200.0,0,0,1,0,0,4.716374,1.553517,0.207688
-121.42,36.86,41.0,2.6818,225000.0,0,0,1,0,0,4.680851,1.420285,0.240909
-121.41,36.85,11.0,2.8839,145900.0,0,0,1,0,0,4.591398,1.376841,0.230679
-121.4,36.85,50.0,2.6598,157300.0,0,0,1,0,0,4.803604,1.158636,0.229932
-121.4,36.84,52.0,2.9554,136500.0,0,0,1,0,0,5.068120,1.197138,0.215054
-121.4,36.84,40.0,3.0912,155300.0,0,0,1,0,0,4.396262,0.983163,0.227891
-121.41,36.84,23.0,3.7049,192200.0,0,0,1,0,0,5.239645,1.184555,0.201016
-121.4,36.86,36.0,1.9405,145400.0,0,0,1,0,0,4.925490,1.272181,0.214968
-121.38,36.85,13.0,3.7316,192400.0,0,0,1,0,0,5.508701,1.357435,0.190036
-121.38,36.84,6.0,4.1875,217600.0,0,0,1,0,0,5.816358,1.157056,0.177501
-121.37,36.84,11.0,3.5714,243000.0,0,0,1,0,0,5.575419,1.049962,0.191383
-121.38,36.84,17.0,3.6354,221200.0,0,0,1,0,0,5.457380,1.128649,0.195048
-121.37,36.83,14.0,4.76,216000.0,0,0,1,0,0,6.096667,1.179168,0.167305
-121.4,36.83,11.0,3.067,207900.0,0,0,1,0,0,5.659021,0.983692,0.199676
-121.44,36.84,7.0,4.005,180400.0,0,0,1,0,0,4.966767,1.239293,0.205596
-121.42,36.85,7.0,2.3125,170800.0,0,0,1,0,0,5.348684,0.800644,0.199877
-121.32,36.79,30.0,3.6333,202500.0,0,0,1,0,0,5.431579,1.109084,0.174419
-121.36,36.81,7.0,5.0871,290500.0,0,0,1,0,0,6.401389,0.835322,0.160772
-121.34,36.76,15.0,4.1528,336800.0,0,0,1,0,0,7.389356,1.283886,0.162623
-121.06,36.72,23.0,2.2132,100000.0,0,0,1,0,0,7.596154,1.160744,0.177215
-120.95,36.47,52.0,3.2292,225000.0,0,1,0,0,0,7.075314,0.950025,0.178001
-117.75,34.01,4.0,6.1287,289600.0,0,1,0,0,0,6.791897,1.165488,0.159165
-117.78,33.97,2.0,8.4411,500001.0,0,1,0,0,0,10.296296,1.198402,0.113309
-117.72,33.99,14.0,5.7763,206700.0,0,0,1,0,0,6.847747,1.331212,0.153148
-117.76,33.98,3.0,6.7172,292400.0,0,1,0,0,0,11.287383,1.070575,0.143345
-117.74,33.97,4.0,5.6501,254900.0,0,1,0,0,0,6.162350,1.080123,0.179190
-117.72,33.97,16.0,5.228,187800.0,0,1,0,0,0,6.569451,1.231423,0.155154
-117.71,33.97,10.0,3.851,137200.0,0,0,1,0,0,4.936789,1.079791,0.209838
-117.7,33.92,4.0,6.2141,252200.0,0,1,0,0,0,6.716019,1.159554,0.160583
-117.75,33.95,13.0,7.5839,426900.0,0,1,0,0,0,8.268908,1.118031,0.129065
-117.76,33.94,40.0,5.1165,184200.0,0,1,0,0,0,5.747368,0.877659,0.195055
-117.69,34.09,28.0,2.725,140200.0,0,0,1,0,0,5.484733,1.016447,0.205289
-117.7,34.08,10.0,3.7802,107300.0,0,0,1,0,0,5.087404,1.054822,0.229409
-117.7,34.09,25.0,3.625,121800.0,0,0,1,0,0,5.305556,1.220502,0.192554
-117.71,34.08,29.0,2.5972,134300.0,0,0,1,0,0,4.037975,1.347580,0.221787
-117.71,34.07,31.0,3.8875,129200.0,0,0,1,0,0,5.154062,1.201449,0.206522
-117.69,34.08,30.0,4.5185,142500.0,0,0,1,0,0,5.828767,1.070363,0.181669
-117.69,34.07,35.0,3.7083,131000.0,0,0,1,0,0,5.858182,1.275870,0.173495
-117.69,34.07,34.0,3.8586,136000.0,0,0,1,0,0,5.385126,1.187908,0.182244
-117.69,34.08,14.0,3.2344,128200.0,0,0,1,0,0,5.248731,0.944321,0.214217
-117.71,34.07,24.0,3.6,139300.0,0,0,1,0,0,5.351648,1.262138,0.185832
-117.7,34.08,33.0,4.1448,137300.0,0,0,1,0,0,5.961735,1.261833,0.169234
-117.7,34.07,33.0,3.7969,128400.0,0,0,1,0,0,5.122112,1.476189,0.185567
-117.69,34.06,29.0,2.7986,114400.0,0,0,1,0,0,4.409091,1.187166,0.258877
-117.69,34.06,25.0,2.5536,144000.0,0,0,1,0,0,4.510791,1.165097,0.230197
-117.7,34.06,25.0,2.3049,150000.0,0,0,1,0,0,3.641844,1.392921,0.296495
-117.7,34.06,7.0,2.9107,95300.0,0,0,1,0,0,5.545455,1.183306,0.198087
-117.71,34.06,27.0,1.4722,91300.0,0,0,1,0,0,3.983146,1.305393,0.295252
-117.68,34.05,25.0,2.5395,187500.0,0,0,1,0,0,4.970588,1.051158,0.249059
-117.69,34.05,10.0,4.3264,128900.0,0,0,1,0,0,5.165289,1.066893,0.195200
-117.7,34.05,24.0,4.7357,162500.0,0,0,1,0,0,6.016985,1.348983,0.165843
-117.71,34.06,16.0,3.625,160400.0,0,0,1,0,0,4.404834,1.013522,0.202332
-117.71,34.05,20.0,2.5735,130500.0,0,0,1,0,0,4.742204,1.166912,0.194651
-117.72,34.05,31.0,2.7321,104300.0,0,0,1,0,0,4.703390,1.258798,0.236937
-117.72,34.05,8.0,4.0614,107000.0,0,0,1,0,0,4.672589,1.148932,0.222162
-117.69,34.04,5.0,4.0096,182600.0,0,0,1,0,0,5.061294,0.833748,0.200942
-117.7,34.04,13.0,3.5954,163000.0,0,0,1,0,0,5.387195,1.070442,0.193360
-117.71,34.04,20.0,4.625,222100.0,0,0,1,0,0,6.250000,1.217345,0.158974
-117.71,34.04,17.0,2.9811,231800.0,0,0,1,0,0,5.747546,0.958313,0.178868
-117.72,34.03,17.0,5.6029,161800.0,0,0,1,0,0,6.058455,1.238041,0.164025
-117.72,34.02,17.0,6.5958,236800.0,0,0,1,0,0,6.957031,1.211755,0.147108
-117.73,34.01,36.0,4.125,213000.0,0,0,1,0,0,6.030928,1.139847,0.167521
-117.72,34.0,15.0,5.4824,179700.0,0,0,1,0,0,6.551051,1.286092,0.158148
-117.68,34.0,5.0,5.7338,225400.0,0,0,1,0,0,5.804012,1.281876,0.154214
-117.69,34.0,28.0,2.5781,111600.0,0,0,1,0,0,5.480620,1.469908,0.217822
-117.7,34.0,15.0,5.7021,193100.0,0,0,1,0,0,6.437008,1.269126,0.144954
-117.71,34.02,17.0,3.6361,157700.0,0,0,1,0,0,5.690135,1.191746,0.191189
-117.71,34.03,11.0,3.4267,164400.0,0,0,1,0,0,5.128698,1.163058,0.216037
-117.67,34.03,20.0,4.7056,165500.0,0,0,1,0,0,5.904138,1.209681,0.164817
-117.68,34.03,16.0,3.0396,124300.0,0,0,1,0,0,4.837563,1.191715,0.233648
-117.69,34.03,20.0,3.4184,162500.0,0,0,1,0,0,4.721481,1.005522,0.221525
-117.68,34.01,20.0,3.2073,123500.0,0,0,1,0,0,4.763329,1.313136,0.212258
-117.69,34.01,30.0,2.3,95600.0,0,0,1,0,0,5.015444,1.432507,0.220554
-117.68,34.15,24.0,4.1719,213500.0,0,0,1,0,0,5.063725,0.868089,0.182962
-117.66,34.15,25.0,8.5282,360100.0,0,0,1,0,0,7.831050,1.075517,0.141399
-117.64,34.15,16.0,6.4559,392900.0,0,0,1,0,0,7.641161,1.122940,0.139503
-117.68,34.15,4.0,6.7813,286300.0,0,0,1,0,0,7.037931,1.235872,0.141597
-117.68,34.14,4.0,6.9532,277000.0,0,0,1,0,0,7.270106,1.043505,0.145064
-117.66,34.14,11.0,7.0844,325000.0,0,0,1,0,0,7.835853,1.167461,0.129272
-117.66,34.14,8.0,6.9418,310500.0,0,0,1,0,0,6.741036,1.227985,0.149527
-117.66,34.15,20.0,8.0103,395500.0,0,0,1,0,0,8.856140,1.219639,0.123217
-117.65,34.14,16.0,8.6573,354000.0,0,0,1,0,0,7.598616,1.188982,0.130692
-117.69,34.13,8.0,7.9627,345400.0,0,0,1,0,0,8.234463,1.278262,0.127273
-117.67,34.13,10.0,7.7234,304100.0,0,0,1,0,0,8.016901,1.235308,0.127196
-117.66,34.13,17.0,6.3842,307100.0,0,0,1,0,0,7.933661,1.152809,0.125426
-117.67,34.12,15.0,5.3525,191700.0,0,0,1,0,0,6.684989,0.884065,0.156546
-117.66,34.13,19.0,6.075,254100.0,0,0,1,0,0,7.848723,1.095989,0.138673
-117.66,34.12,22.0,8.8204,390500.0,0,0,1,0,0,7.449180,1.118093,0.122359
-117.65,34.14,9.0,8.4839,406700.0,0,0,1,0,0,7.912245,1.309435,0.126386
-117.65,34.13,24.0,5.9328,255900.0,0,0,1,0,0,7.023179,1.106309,0.139557
-117.65,34.12,17.0,6.2083,242700.0,0,0,1,0,0,7.403941,1.156819,0.142049
-117.63,34.12,4.0,6.0758,226800.0,0,0,1,0,0,6.520362,0.802346,0.179274
-117.64,34.12,18.0,5.8407,202900.0,0,0,1,0,0,7.510417,1.253953,0.148128
-117.65,34.11,29.0,3.6219,176600.0,0,0,1,0,0,4.698234,1.009702,0.216604
-117.64,34.11,16.0,2.5868,146900.0,0,0,1,0,0,5.617414,0.899797,0.197276
-117.63,34.11,30.0,4.2969,165600.0,0,0,1,0,0,5.864035,1.124588,0.160060
-117.69,34.11,16.0,2.6929,119300.0,0,0,1,0,0,4.942974,0.480639,0.215080
-117.68,34.12,16.0,5.7214,259400.0,0,0,1,0,0,6.231429,1.174691,0.147180
-117.68,34.11,16.0,5.5292,208600.0,0,0,1,0,0,6.875000,1.114293,0.147649
-117.66,34.12,16.0,6.1195,251100.0,0,0,1,0,0,7.752515,1.244972,0.140410
-117.66,34.11,19.0,5.0681,230500.0,0,0,1,0,0,5.939655,1.036370,0.191872
-117.65,34.12,27.0,6.5587,239000.0,0,0,1,0,0,6.227642,1.065551,0.147955
-117.65,34.11,28.0,5.3368,233500.0,0,0,1,0,0,7.241558,1.085540,0.132712
-117.69,34.1,17.0,2.6074,137500.0,0,0,1,0,0,4.438017,0.709541,0.275339
-117.68,34.1,11.0,2.8326,163000.0,0,0,1,0,0,4.560148,0.862690,0.242965
-117.67,34.1,28.0,3.875,174000.0,0,0,1,0,0,5.767123,1.009523,0.196358
-117.67,34.1,19.0,4.3438,155700.0,0,0,1,0,0,5.181501,0.839036,0.203772
-117.65,34.1,19.0,3.6,136400.0,0,0,1,0,0,5.242236,0.658389,0.216232
-117.66,34.1,37.0,3.4634,145300.0,0,0,1,0,0,5.505587,0.964282,0.175038
-117.66,34.1,26.0,2.2429,150000.0,0,0,1,0,0,3.460821,0.727080,0.298113
-117.65,34.1,30.0,2.4667,106000.0,0,0,1,0,0,4.234783,1.078114,0.233402
-117.68,34.09,22.0,2.9812,148800.0,0,0,1,0,0,4.895570,0.894537,0.215902
-117.67,34.09,17.0,2.7266,101000.0,0,0,1,0,0,4.038391,0.792687,0.284292
-117.66,34.09,26.0,3.6667,166300.0,0,0,1,0,0,6.122340,1.148752,0.173762
-117.66,34.09,20.0,3.2321,162500.0,0,0,1,0,0,5.375546,0.891533,0.201462
-117.66,34.09,23.0,3.0357,151500.0,0,0,1,0,0,4.470219,1.095473,0.219495
-117.65,34.09,33.0,4.3958,145600.0,0,0,1,0,0,5.936893,1.076525,0.161897
-117.62,34.13,20.0,5.1261,158800.0,0,0,1,0,0,6.137405,1.150065,0.160448
-117.62,34.11,17.0,6.148,243900.0,0,0,1,0,0,7.133588,1.154285,0.166399
-117.62,34.11,31.0,4.4637,192800.0,0,0,1,0,0,5.887356,1.018059,0.161656
-117.63,34.1,15.0,2.6582,122800.0,0,0,1,0,0,4.540208,0.882226,0.251927
-117.63,34.09,8.0,2.6818,114100.0,0,0,1,0,0,4.649673,1.079254,0.250211
-117.64,34.09,34.0,3.05,121300.0,0,0,1,0,0,4.499208,1.060384,0.232124
-117.65,34.09,46.0,2.7083,116300.0,0,0,1,0,0,4.129252,0.868928,0.231466
-117.65,34.1,44.0,3.0284,115800.0,0,0,1,0,0,4.680982,0.935733,0.220839
-117.65,34.1,44.0,2.7159,139300.0,0,0,1,0,0,5.105455,0.965254,0.208333
-117.68,34.08,21.0,3.3482,137300.0,0,0,1,0,0,5.366825,1.067159,0.209290
-117.68,34.08,28.0,3.0978,137200.0,0,0,1,0,0,4.937751,0.904170,0.200081
-117.67,34.07,29.0,3.5036,123400.0,0,0,1,0,0,5.000000,1.244969,0.210870
-117.68,34.07,24.0,1.7806,135000.0,0,0,1,0,0,4.058733,1.225683,0.263519
-117.68,34.07,32.0,4.0375,121300.0,0,0,1,0,0,5.877483,1.262179,0.176901
-117.65,34.08,35.0,4.7176,166400.0,0,0,1,0,0,6.703325,1.010438,0.149180
-117.65,34.08,38.0,3.3836,144900.0,0,0,1,0,0,5.693582,1.071328,0.208000
-117.66,34.07,37.0,2.9474,139600.0,0,0,1,0,0,4.869048,0.837900,0.208231
-117.66,34.06,24.0,2.2244,114900.0,0,0,1,0,0,4.706636,0.928555,0.235469
-117.66,34.07,36.0,2.8702,137000.0,0,0,1,0,0,5.245570,0.892205,0.196911
-117.66,34.07,33.0,2.587,138100.0,0,0,1,0,0,5.549333,0.988797,0.196540
-117.66,34.08,36.0,3.3036,141000.0,0,0,1,0,0,5.689655,0.870026,0.158923
-117.66,34.08,33.0,3.9227,157200.0,0,0,1,0,0,5.949593,1.058806,0.161246
-117.64,34.08,37.0,3.3958,130400.0,0,0,1,0,0,6.018692,1.098612,0.181677
-117.64,34.07,43.0,3.2083,122800.0,0,0,1,0,0,5.038363,0.974415,0.192386
-117.65,34.08,52.0,3.375,144300.0,0,0,1,0,0,5.180778,0.858351,0.193905
-117.65,34.08,40.0,5.4689,158200.0,0,0,1,0,0,6.648760,0.947212,0.160348
-117.64,34.08,35.0,3.495,118000.0,0,0,1,0,0,4.956522,1.058284,0.192185
-117.64,34.08,33.0,2.4464,122600.0,0,0,1,0,0,4.183158,1.058521,0.228988
-117.63,34.08,38.0,3.8355,111700.0,0,0,1,0,0,5.112994,1.267186,0.204972
-117.63,34.07,39.0,3.4432,106700.0,0,0,1,0,0,5.353535,1.133030,0.192830
-117.62,34.07,15.0,3.3936,127000.0,0,0,1,0,0,5.532698,1.368424,0.199705
-117.62,34.08,30.0,3.1597,116300.0,0,0,1,0,0,6.097778,1.537584,0.171283
-117.63,34.09,19.0,2.8977,126200.0,0,0,1,0,0,5.072674,1.409994,0.233811
-117.62,34.09,26.0,4.0139,132000.0,0,0,1,0,0,5.779152,1.384083,0.181902
-117.62,34.08,22.0,3.125,111800.0,0,0,1,0,0,4.714542,1.102793,0.240289
-117.62,34.08,24.0,4.4946,136000.0,0,0,1,0,0,5.294896,1.361413,0.197787
-117.61,34.08,20.0,3.0199,128800.0,0,0,1,0,0,5.212922,1.185746,0.207324
-117.61,34.09,23.0,4.4205,135500.0,0,0,1,0,0,5.078329,1.353787,0.186118
-117.61,34.09,11.0,4.6167,144000.0,0,0,1,0,0,4.694836,1.260779,0.195500
-117.61,34.08,12.0,4.7147,158700.0,0,0,1,0,0,5.251483,1.046257,0.098261
-117.6,34.08,15.0,4.9063,159800.0,0,0,1,0,0,6.013363,1.159805,0.170370
-117.65,34.07,35.0,1.4464,113200.0,0,0,1,0,0,4.231810,0.693147,0.260296
-117.65,34.07,52.0,1.9236,117200.0,0,0,1,0,0,4.506494,0.881941,0.242075
-117.65,34.06,41.0,2.0893,112500.0,0,0,1,0,0,3.369565,0.927818,0.279570
-117.62,34.07,16.0,2.5677,128900.0,0,0,1,0,0,4.326134,1.302615,0.266101
-117.64,34.07,30.0,2.2765,98100.0,0,0,1,0,0,4.021645,1.340152,0.255831
-117.64,34.07,38.0,2.837,111200.0,0,0,1,0,0,4.570896,1.224104,0.222041
-117.64,34.07,52.0,2.6913,108300.0,0,0,1,0,0,4.630986,1.273867,0.226277
-117.67,34.06,26.0,2.4583,110400.0,0,0,1,0,0,4.361644,1.175066,0.269472
-117.66,34.06,39.0,1.608,91800.0,0,0,1,0,0,4.181548,1.488749,0.241281
-117.65,34.06,41.0,2.25,90500.0,0,0,1,0,0,3.505988,1.487981,0.285226
-117.64,34.06,43.0,1.7292,79200.0,0,0,1,0,0,3.853535,1.458145,0.287025
-117.64,34.06,50.0,1.9659,85700.0,0,0,1,0,0,4.333333,1.389690,0.224490
-117.63,34.06,39.0,2.3636,88300.0,0,0,1,0,0,3.993399,1.451761,0.256198
-117.66,34.05,36.0,2.3347,104000.0,0,0,1,0,0,4.476099,1.408045,0.222127
-117.66,34.05,33.0,2.5391,108600.0,0,0,1,0,0,4.324324,1.319952,0.225000
-117.66,34.05,6.0,3.625,113600.0,0,0,1,0,0,5.404636,0.981751,0.218171
-117.67,34.04,16.0,4.6563,162000.0,0,0,1,0,0,6.093458,1.305044,0.153681
-117.66,34.04,16.0,4.7872,147600.0,0,0,1,0,0,5.845506,1.319506,0.167227
-117.66,34.05,14.0,3.6467,147500.0,0,0,1,0,0,5.174168,1.374978,0.198563
-117.65,34.04,15.0,3.9336,151000.0,0,0,1,0,0,5.553191,1.205118,0.128205
-117.66,34.04,10.0,4.2054,159900.0,0,0,1,0,0,5.515837,1.142867,0.190046
-117.67,34.05,6.0,3.2062,167500.0,0,0,1,0,0,4.809847,1.069908,0.221673
-117.67,34.04,13.0,5.2551,194300.0,0,0,1,0,0,6.071429,1.222841,0.162963
-117.67,34.04,13.0,3.0598,99700.0,0,0,1,0,0,4.310056,0.773620,0.281918
-117.68,34.04,27.0,3.9107,186500.0,0,0,1,0,0,5.572816,1.136712,0.179443
-117.65,34.02,9.0,4.4042,159100.0,0,0,1,0,0,5.416452,1.073448,0.195064
-117.66,34.03,14.0,5.753,185500.0,0,0,1,0,0,6.071023,1.184755,0.161441
-117.67,34.02,16.0,4.8906,178500.0,0,0,1,0,0,6.404211,1.160516,0.172255
-117.66,34.02,11.0,6.7544,207900.0,0,0,1,0,0,6.966805,1.254540,0.150089
-117.65,34.03,15.0,3.449,149100.0,0,0,1,0,0,5.151515,1.017306,0.204299
-117.65,34.04,28.0,2.5048,100000.0,0,0,1,0,0,3.986486,1.488567,0.257203
-117.64,34.05,32.0,3.0057,96900.0,0,0,1,0,0,4.212687,1.637401,0.222321
-117.64,34.05,27.0,2.1944,95700.0,0,0,1,0,0,4.020000,1.570994,0.257285
-117.64,34.03,11.0,4.8281,137000.0,0,0,1,0,0,5.525606,1.034613,0.186341
-117.64,34.04,21.0,2.4716,102500.0,0,0,1,0,0,3.721074,1.664114,0.281510
-117.64,34.03,10.0,4.1779,159100.0,0,0,1,0,0,5.817851,1.335864,0.181277
-117.64,34.02,10.0,4.0611,158000.0,0,0,1,0,0,5.880866,1.154767,0.190301
-117.63,34.02,13.0,5.6168,175400.0,0,0,1,0,0,6.727524,1.346797,0.149877
-117.62,34.02,9.0,5.5632,195100.0,0,0,1,0,0,7.241087,1.353505,0.137632
-117.62,34.03,15.0,4.8311,176000.0,0,0,1,0,0,6.347826,1.282900,0.167681
-117.62,34.02,16.0,5.0431,164100.0,0,0,1,0,0,6.296296,1.315150,0.159314
-117.61,34.02,15.0,3.8125,170300.0,0,0,1,0,0,5.460366,1.312772,0.193188
-117.6,34.02,16.0,5.2849,160400.0,0,0,1,0,0,5.907303,1.299027,0.165478
-117.6,34.03,16.0,5.5677,175400.0,0,0,1,0,0,6.271967,1.345734,0.154770
-117.62,34.05,33.0,2.8281,103600.0,0,0,1,0,0,4.204762,1.567623,0.238958
-117.61,34.04,8.0,3.1672,150200.0,0,0,1,0,0,5.524832,0.873789,0.186103
-117.66,34.02,12.0,5.5425,202300.0,0,0,1,0,0,7.181586,1.350826,0.155093
-117.64,34.02,6.0,2.125,416700.0,0,0,1,0,0,5.904762,1.041454,0.189516
-117.61,34.01,25.0,3.9696,500000.0,0,0,1,0,0,10.352941,1.068759,0.116477
-117.61,34.02,8.0,7.7197,275000.0,0,0,1,0,0,9.000000,1.272966,0.142857
-117.64,33.99,29.0,2.4375,181300.0,0,0,1,0,0,6.744966,1.236330,0.151244
-117.66,34.0,5.0,5.411,201100.0,0,0,1,0,0,5.137037,1.152680,0.170151
-117.6,33.98,26.0,2.7284,225000.0,0,0,1,0,0,6.004902,1.256956,0.162449
-117.63,33.94,36.0,4.2578,183300.0,0,0,1,0,0,5.258824,3.524975,0.212528
-117.58,34.0,2.0,4.0037,245200.0,0,0,1,0,0,7.536464,1.028977,0.200954
-117.57,34.15,3.0,5.485,343100.0,0,0,1,0,0,8.543029,1.041885,0.173278
-117.57,34.13,5.0,5.9369,225200.0,0,0,1,0,0,7.855314,1.275012,0.143276
-117.54,34.12,4.0,5.1333,181800.0,0,0,1,0,0,7.107562,1.144323,0.160380
-117.54,34.11,16.0,3.9241,131500.0,0,0,1,0,0,5.298246,1.299283,0.176916
-117.51,34.14,21.0,4.6437,191700.0,0,0,1,0,0,7.507645,1.207636,0.155193
-117.5,34.12,2.0,5.285,191700.0,0,0,1,0,0,9.232253,1.230471,0.150606
-117.51,34.16,2.0,4.1,315000.0,0,0,1,0,0,14.360000,0.867100,0.136490
-117.55,34.14,3.0,5.3638,206300.0,0,0,1,0,0,6.444695,1.176743,0.160946
-117.59,34.16,10.0,7.8252,361400.0,0,0,1,0,0,8.437611,1.224876,0.124749
-117.58,34.14,7.0,5.3678,231700.0,0,0,1,0,0,7.386250,1.234563,0.147656
-117.62,34.15,16.0,6.5138,311500.0,0,0,1,0,0,8.127098,1.223387,0.125701
-117.61,34.14,14.0,5.5198,245600.0,0,0,1,0,0,6.559751,1.116841,0.157189
-117.61,34.13,21.0,4.4611,164600.0,0,0,1,0,0,6.275913,1.167058,0.164686
-117.61,34.12,17.0,4.6997,156900.0,0,0,1,0,0,5.778639,1.225446,0.178566
-117.59,34.13,10.0,3.8505,169600.0,0,0,1,0,0,5.412126,0.953619,0.193209
-117.58,34.11,14.0,4.7547,157600.0,0,0,1,0,0,5.791439,1.165357,0.176622
-117.6,34.11,18.0,4.8889,155700.0,0,0,1,0,0,5.860895,1.184326,0.176266
-117.56,34.12,4.0,4.7193,178700.0,0,0,1,0,0,5.664495,1.034436,0.182720
-117.56,34.12,4.0,3.7973,181300.0,0,0,1,0,0,4.860127,0.998385,0.226126
-117.61,34.1,9.0,3.6033,132600.0,0,0,1,0,0,4.946764,0.990988,0.216027
-117.59,34.1,17.0,2.3603,139300.0,0,0,1,0,0,4.073743,0.797558,0.283873
-117.58,34.1,4.0,3.5186,127800.0,0,0,1,0,0,4.555874,0.878032,0.249057
-117.58,34.09,27.0,1.9531,100800.0,0,0,1,0,0,4.075676,1.394370,0.265252
-117.59,34.09,16.0,3.9755,120400.0,0,0,1,0,0,4.802000,1.256755,0.193669
-117.57,34.07,4.0,3.1458,118800.0,0,0,1,0,0,4.879819,0.898445,0.269517
-117.59,34.03,16.0,5.0769,161400.0,0,0,1,0,0,6.104610,1.328823,0.163230
-117.59,34.02,14.0,4.7857,152500.0,0,0,1,0,0,5.971429,1.279799,0.178401
-117.58,34.02,4.0,5.2692,174800.0,0,0,1,0,0,5.756238,1.116368,0.182061
-117.57,34.02,5.0,4.6727,158900.0,0,0,1,0,0,5.395331,1.096015,0.189096
-117.53,34.06,18.0,2.9386,116400.0,0,0,1,0,0,4.895197,1.257865,0.232471
-117.53,34.1,5.0,3.7917,103000.0,0,0,1,0,0,4.770742,1.102245,0.223341
-117.42,34.13,4.0,4.8283,141900.0,0,0,1,0,0,6.795894,1.224982,0.155001
-117.43,34.12,7.0,3.2056,134100.0,0,0,1,0,0,5.564486,1.204066,0.179879
-117.45,34.13,16.0,3.6417,119000.0,0,0,1,0,0,5.760820,1.350348,0.190787
-117.46,34.14,10.0,0.8926,116100.0,0,0,1,0,0,6.000000,1.163676,0.183473
-117.47,34.12,6.0,4.1797,141000.0,0,0,1,0,0,6.794212,1.297235,0.167250
-117.46,34.1,35.0,2.5833,93500.0,0,0,1,0,0,4.472906,1.189584,0.248899
-117.46,34.1,7.0,1.9583,108800.0,0,0,1,0,0,5.362805,1.176777,0.268903
-117.46,34.09,8.0,3.5488,101600.0,0,0,1,0,0,4.768219,1.209021,0.204415
-117.48,34.09,32.0,3.6394,99200.0,0,0,1,0,0,5.465517,1.504843,0.198738
-117.48,34.09,32.0,3.1838,98600.0,0,0,1,0,0,5.689655,1.354768,0.198788
-117.48,34.1,30.0,2.5833,90600.0,0,0,1,0,0,4.546720,1.272727,0.232182
-117.46,34.08,18.0,3.6602,120700.0,0,0,1,0,0,5.455840,1.371585,0.195822
-117.46,34.07,19.0,2.9973,113400.0,0,0,1,0,0,4.914330,1.352232,0.181300
-117.48,34.08,28.0,3.915,117400.0,0,0,1,0,0,5.652941,1.526695,0.198751
-117.48,34.08,17.0,3.1028,106400.0,0,0,1,0,0,5.137255,1.255560,0.212650
-117.47,34.07,24.0,1.5972,112500.0,0,0,1,0,0,5.438503,1.111013,0.223206
-117.42,34.06,27.0,2.9107,143100.0,0,0,1,0,0,5.807339,1.096316,0.195498
-117.46,34.06,24.0,4.3397,195600.0,0,0,1,0,0,6.508046,1.291099,0.168845
-117.47,34.06,33.0,2.7574,125000.0,0,0,1,0,0,6.021834,1.350735,0.197970
-117.49,34.05,20.0,3.9464,207700.0,0,0,1,0,0,7.644330,1.224382,0.167903
-117.5,34.04,5.0,5.1647,154700.0,0,0,1,0,0,5.942943,1.305000,0.168014
-117.5,34.04,4.0,5.0175,143400.0,0,0,1,0,0,5.424051,1.228048,0.189323
-117.49,34.04,4.0,4.1775,143700.0,0,0,1,0,0,5.495446,1.166957,0.193901
-117.46,34.04,3.0,4.2429,147300.0,0,0,1,0,0,7.316657,1.196555,0.179876
-117.38,34.14,11.0,5.246,161400.0,0,0,1,0,0,7.290148,1.259296,0.138190
-117.4,34.15,4.0,4.7909,149200.0,0,0,1,0,0,7.976378,1.192091,0.153340
-117.4,34.18,16.0,5.3671,181800.0,0,0,1,0,0,7.047809,1.957791,0.143584
-117.38,34.2,16.0,3.7578,137500.0,0,0,1,0,0,2.539474,1.412270,0.233161
-117.45,34.11,7.0,2.9112,121700.0,0,0,1,0,0,5.460481,1.247348,0.195721
